  Transition        f           A          Lam(A)      i-j    Trans. #

20___-21___     4.102E+00   1.613E+03   3.922E+06     20- 21    381
20___-22___     6.056E-01   7.561E+02   2.101E+06     20- 22    382
20___-23___     1.986E-01   4.478E+02   1.495E+06     20- 23    383
20___-24___     9.078E-02   2.952E+02   1.193E+06     20- 24    384
20___-25___     4.983E-02   2.073E+02   1.013E+06     20- 25    385
20___-26___     3.070E-02   1.518E+02   8.930E+05     20- 26    386
20___-27___     2.030E-02   1.138E+02   8.079E+05     20- 27    387
20___-28___     1.431E-02   8.785E+01   7.444E+05     20- 28    388
20___-29___     1.054E-02   6.913E+01   6.953E+05     20- 29    389
20___-30___     8.034E-03   5.526E+01   6.563E+05     20- 30    390
21___-22___     4.292E+00   1.274E+03   4.525E+06     21- 22    391
21___-23___     6.320E-01   6.015E+02   2.416E+06     21- 23    392
21___-24___     2.067E-01   3.586E+02   1.715E+06     21- 24    393
21___-25___     9.428E-02   2.379E+02   1.365E+06     21- 25    394
21___-26___     5.164E-02   1.680E+02   1.156E+06     21- 26    395
21___-27___     3.175E-02   1.237E+02   1.018E+06     21- 27    396
21___-28___     2.098E-02   9.321E+01   9.188E+05     21- 28    397
21___-29___     1.478E-02   7.231E+01   8.452E+05     21- 29    398
21___-30___     1.087E-02   5.716E+01   7.882E+05     21- 30    399
22___-23___     4.483E+00   1.017E+03   5.186E+06     22- 23    400
22___-24___     6.583E-01   4.834E+02   2.762E+06     22- 24    401
22___-25___     2.148E-01   2.900E+02   1.956E+06     22- 25    402
22___-26___     9.777E-02   1.934E+02   1.553E+06     22- 26    403
22___-27___     5.345E-02   1.373E+02   1.313E+06     22- 27    404
22___-28___     3.281E-02   1.016E+02   1.153E+06     22- 28    405
22___-29___     2.182E-02   7.749E+01   1.039E+06     22- 29    406
22___-30___     1.524E-02   5.997E+01   9.545E+05     22- 30    407
23___-24___     4.674E+00   8.195E+02   5.909E+06     23- 24    408
23___-25___     6.846E-01   3.920E+02   3.139E+06     23- 25    409
23___-26___     2.229E-01   2.365E+02   2.217E+06     23- 26    410
23___-27___     1.013E-01   1.586E+02   1.758E+06     23- 27    411
23___-28___     5.526E-02   1.131E+02   1.483E+06     23- 28    412
23___-29___     3.387E-02   8.408E+01   1.300E+06     23- 29    413
23___-30___     2.249E-02   6.440E+01   1.170E+06     23- 30    414
24___-25___     4.865E+00   6.665E+02   6.697E+06     24- 25    415
24___-26___     7.110E-01   3.206E+02   3.549E+06     24- 26    416
24___-27___     2.310E-01   1.944E+02   2.502E+06     24- 27    417
24___-28___     1.047E-01   1.310E+02   1.979E+06     24- 28    418
24___-29___     5.707E-02   9.386E+01   1.666E+06     24- 29    419
24___-30___     3.493E-02   7.007E+01   1.458E+06     24- 30    420
25___-26___     5.056E+00   5.465E+02   7.551E+06     25- 26    421
25___-27___     7.373E-01   2.643E+02   3.993E+06     25- 27    422
25___-28___     2.391E-01   1.610E+02   2.809E+06     25- 28    423
25___-29___     1.082E-01   1.090E+02   2.218E+06     25- 29    424
25___-30___     5.889E-02   7.842E+01   1.864E+06     25- 30    425
26___-27___     5.246E+00   4.515E+02   8.475E+06     26- 27    426
26___-28___     7.636E-01   2.194E+02   4.473E+06     26- 28    427
26___-29___     2.472E-01   1.343E+02   3.141E+06     26- 29    428
26___-30___     1.117E-01   9.128E+01   2.476E+06     26- 30    429
27___-28___     5.437E+00   3.757E+02   9.472E+06     27- 28    430
27___-29___     7.900E-01   1.834E+02   4.990E+06     27- 29    431
27___-30___     2.553E-01   1.127E+02   3.497E+06     27- 30    432
28___-29___     5.628E+00   3.146E+02   1.054E+07     28- 29    433
28___-30___     8.163E-01   1.542E+02   5.545E+06     28- 30    434
29___-30___     5.819E+00   2.651E+02   1.169E+07     29- 30    435
